country,timestamp,temperature_celsius,feels_like,humidity_percent,pressure_hpa,wind_speed_mps,weather_description,cloudiness_percent,latitude,longitude,hour,day_of_week,day_of_month,month,is_weekend,temp_lag_1,temp_lag_2,temp_lag_4,humidity_lag_1,pressure_lag_1,temp_rolling_mean_24h,temp_rolling_std_24h,temp_rolling_max_24h,temp_rolling_min_24h,temp_change_6h,target_temp_24h,city_Cancún,city_Guadalajara,city_Mexico City,city_Monterrey,city_Toluca
MX,2025-11-08 20:47:28.600730,30.71,29.53,31,1009,13.41,clear sky,4,25.6667,-100.3167,20,5,8,11,1,26.43,23.65,35.31,36.0,1014.0,26.23,3.2237038739106683,30.71,23.65,4.280000000000001,26.17,False,False,False,True,False
MX,2025-11-09 02:47:28.588414,22.33,22.11,57,1014,4.47,scattered clouds,36,25.6667,-100.3167,2,6,9,11,1,30.71,26.43,24.13,31.0,1009.0,25.78,3.704357794094228,30.71,22.33,-8.380000000000003,18.1,False,False,False,True,False
MX,2025-11-09 08:47:28.592463,22.54,21.92,41,1014,1.18,few clouds,24,25.6667,-100.3167,8,6,9,11,1,22.33,30.71,23.65,57.0,1014.0,25.502499999999998,3.9505052419490165,30.71,22.33,0.21000000000000085,18.09,False,False,False,True,False
MX,2025-11-09 14:47:28.653528,23.09,22.5,40,1023,2.94,overcast clouds,100,25.6667,-100.3167,14,6,9,11,1,22.54,22.33,26.43,41.0,1014.0,24.6675,4.04105906085686,30.71,22.33,0.5500000000000007,14.19,False,False,False,True,False
MX,2025-11-09 20:47:28.610853,26.17,26.17,49,1026,3.22,overcast clouds,100,25.6667,-100.3167,20,6,9,11,1,23.09,22.54,30.71,40.0,1023.0,23.5325,1.78729544284094,26.17,22.33,3.080000000000002,18.12,False,False,False,True,False
MX,2025-11-10 02:47:28.561429,18.1,16.88,35,1031,1.55,overcast clouds,94,25.6667,-100.3167,2,0,10,11,0,26.17,23.09,22.33,49.0,1026.0,22.475,3.325462373866225,26.17,18.1,-8.07,15.31,False,False,False,True,False
MX,2025-11-10 08:47:28.630272,18.09,16.82,33,1031,0.77,overcast clouds,90,25.6667,-100.3167,8,0,10,11,0,18.1,26.17,22.54,35.0,1031.0,21.3625,3.976995306342046,26.17,18.09,-0.010000000000001563,12.54,False,False,False,True,False
MX,2025-11-10 14:47:28.630727,14.19,12.74,41,1035,2.31,clear sky,0,25.6667,-100.3167,14,0,10,11,0,18.09,18.1,23.09,33.0,1031.0,19.1375,5.036780552429633,26.17,14.19,-3.9000000000000004,14.7,False,False,False,True,False
MX,2025-11-10 20:47:28.629254,18.12,16.95,37,1030,2.8,clear sky,0,25.6667,-100.3167,20,0,10,11,0,14.19,18.09,26.17,41.0,1035.0,17.125,1.9567064164048809,18.12,14.19,3.9300000000000015,20.31,False,False,False,True,False
MX,2025-11-11 02:47:28.633444,15.31,13.73,32,1032,2.95,clear sky,0,25.6667,-100.3167,2,1,11,11,0,18.12,14.19,18.1,37.0,1030.0,16.4275,1.99028264324443,18.12,14.19,-2.8100000000000005,16.43,False,False,False,True,False
MX,2025-11-11 08:47:28.588278,12.54,10.97,43,1029,2.09,few clouds,18,25.6667,-100.3167,8,1,11,11,0,15.31,18.12,18.09,32.0,1032.0,15.04,2.3474667196789065,18.12,12.54,-2.7700000000000014,14.2,False,False,False,True,False
MX,2025-11-11 14:47:28.592322,14.7,13.27,40,1028,1.42,scattered clouds,43,25.6667,-100.3167,14,1,11,11,0,12.54,15.31,14.19,43.0,1029.0,15.167499999999999,2.2992661872867277,18.12,12.54,2.16,11.37,False,False,False,True,False
MX,2025-11-11 20:47:28.582656,20.31,19.41,39,1021,2.68,clear sky,3,25.6667,-100.3167,20,1,11,11,0,14.7,12.54,18.12,40.0,1028.0,15.715,3.2857723597352315,20.31,12.54,5.609999999999999,29.94,False,False,False,True,False
MX,2025-11-12 02:47:28.627674,16.43,15.67,59,1022,0.8,scattered clouds,28,25.6667,-100.3167,2,2,12,11,0,20.31,14.7,15.31,39.0,1021.0,15.995,3.287476235655557,20.31,12.54,-3.879999999999999,22.44,False,False,False,True,False
MX,2025-11-12 08:47:28.601525,14.2,13.35,64,1020,1.22,overcast clouds,93,25.6667,-100.3167,8,2,12,11,0,16.43,20.31,12.54,59.0,1022.0,16.41,2.769993983146297,20.31,14.2,-2.2300000000000004,17.54,False,False,False,True,False
MX,2025-11-12 14:47:28.614792,11.37,9.82,48,1020,0.38,broken clouds,74,25.6667,-100.3167,14,2,12,11,0,14.2,16.43,14.7,64.0,1020.0,15.5775,3.773763594432844,20.31,11.37,-2.83,21.36,False,False,False,True,False
MX,2025-11-12 20:47:28.615077,29.94,28.77,31,1017,11.18,scattered clouds,30,25.6667,-100.3167,20,2,12,11,0,11.37,14.2,20.31,48.0,1020.0,17.985,8.2345714318759,29.94,11.37,18.57,26.99,False,False,False,True,False
MX,2025-11-13 02:47:28.551303,22.44,22.28,59,1021,7.15,broken clouds,77,25.6667,-100.3167,2,3,13,11,0,29.94,11.37,16.43,31.0,1017.0,19.4875,8.402846243981857,29.94,11.37,-7.5,22.04,False,False,False,True,False
MX,2025-11-13 08:47:28.570539,17.54,17.13,68,1020,0.52,overcast clouds,96,25.6667,-100.3167,8,3,13,11,0,22.44,29.94,14.2,59.0,1021.0,20.322499999999998,7.8500461782081254,29.94,11.37,-4.900000000000002,16.43,False,False,False,True,False
MX,2025-11-13 14:47:28.620716,21.36,20.96,54,1021,1.03,clear sky,5,25.6667,-100.3167,14,3,13,11,0,17.54,22.44,11.37,68.0,1020.0,22.82,5.19130041511758,29.94,17.54,3.8200000000000003,18.63,False,False,False,True,False
MX,2025-11-13 20:47:28.593381,26.99,26.81,39,1018,2.98,clear sky,0,25.6667,-100.3167,20,3,13,11,0,21.36,17.54,29.94,54.0,1021.0,22.0825,3.8887733713001706,26.99,17.54,5.629999999999999,26.46,False,False,False,True,False
MX,2025-11-14 02:47:28.603724,22.04,21.87,60,1019,2.24,overcast clouds,98,25.6667,-100.3167,2,4,14,11,0,26.99,21.36,22.44,39.0,1018.0,21.9825,3.8816523543460146,26.99,17.54,-4.949999999999999,22.79,False,False,False,True,False
MX,2025-11-14 08:47:28.602955,16.43,15.96,70,1019,0.42,clear sky,1,25.6667,-100.3167,8,4,14,11,0,22.04,26.99,17.54,60.0,1019.0,21.705,4.320034722082678,26.99,16.43,-5.609999999999999,17.54,False,False,False,True,False
MX,2025-11-14 14:47:28.562220,18.63,17.91,52,1020,1.03,clear sky,1,25.6667,-100.3167,14,4,14,11,0,16.43,22.04,21.36,70.0,1019.0,21.022499999999997,4.599328755372893,26.99,16.43,2.1999999999999993,20.31,False,False,False,True,False
MX,2025-11-14 20:47:28.625213,26.46,26.46,44,1016,2.71,clear sky,7,25.6667,-100.3167,20,4,14,11,0,18.63,16.43,26.99,52.0,1020.0,20.89,4.372131440537133,26.46,16.43,7.830000000000002,27.0,False,False,False,True,False
MX,2025-11-15 02:47:28.590563,22.79,22.74,62,1018,4.47,few clouds,19,25.6667,-100.3167,2,5,15,11,1,26.46,18.63,22.04,44.0,1016.0,21.0775,4.453218873279564,26.46,16.43,-3.6700000000000017,22.12,False,False,False,True,False
MX,2025-11-15 08:47:28.600652,17.54,16.45,42,1015,0.21,scattered clouds,43,25.6667,-100.3167,8,5,15,11,1,22.79,26.46,16.43,62.0,1018.0,21.354999999999997,4.086567426745007,26.46,17.54,-5.25,20.31,False,False,False,True,False
MX,2025-11-15 14:47:28.604894,20.31,20.2,69,1016,0.95,overcast clouds,98,25.6667,-100.3167,14,5,15,11,1,17.54,22.79,18.63,42.0,1015.0,21.775,3.7886189216300585,26.46,17.54,2.7699999999999996,15.37,False,False,False,True,False
MX,2025-11-15 20:47:28.634487,27.0,27.42,50,1012,2.36,clear sky,0,25.6667,-100.3167,20,5,15,11,1,20.31,17.54,26.46,69.0,1016.0,21.91,4.014116756315555,27.0,17.54,6.690000000000001,30.57,False,False,False,True,False
MX,2025-11-16 02:47:28.602476,22.12,22.03,63,1014,5.81,clear sky,0,25.6667,-100.3167,2,6,16,11,1,27.0,20.31,22.79,50.0,1012.0,21.7425,3.9789812347718656,27.0,17.54,-4.879999999999999,25.87,False,False,False,True,False
MX,2025-11-16 08:47:28.574486,20.31,20.12,66,1012,1.1,clear sky,0,25.6667,-100.3167,8,6,16,11,1,22.12,27.0,17.54,63.0,1014.0,22.435000000000002,3.1606803065163005,27.0,20.31,-1.8100000000000023,20.87,False,False,False,True,False
MX,2025-11-16 14:47:28.579346,15.37,14.24,49,1013,0.43,clear sky,0,25.6667,-100.3167,14,6,16,11,1,20.31,22.12,20.31,66.0,1012.0,21.2,4.805115329868089,27.0,15.37,-4.9399999999999995,23.65,False,False,False,True,False
MX,2025-11-16 20:47:28.614488,30.57,29.57,33,1008,14.31,clear sky,6,25.6667,-100.3167,20,6,16,11,1,15.37,20.31,27.0,49.0,1013.0,22.0925,6.330826038783037,30.57,15.37,15.200000000000001,30.32,False,False,False,True,False
MX,2025-11-17 02:47:28.581391,25.87,25.95,55,1012,1.85,overcast clouds,87,25.6667,-100.3167,2,0,17,11,0,30.57,15.37,22.12,33.0,1008.0,23.029999999999998,6.607853912832314,30.57,15.37,-4.699999999999999,23.27,False,False,False,True,False
MX,2025-11-17 08:47:28.697388,20.87,20.76,67,1011,0.83,overcast clouds,89,25.6667,-100.3167,8,0,17,11,0,25.87,30.57,20.31,55.0,1012.0,23.17,6.5365638271699495,30.57,15.37,-5.0,19.76,False,False,False,True,False
MX,2025-11-17 14:47:28.611686,23.65,23.74,64,1013,1.52,broken clouds,60,25.6667,-100.3167,14,0,17,11,0,20.87,25.87,15.37,67.0,1011.0,25.240000000000002,4.100032520196228,30.57,20.87,2.7799999999999976,23.82,False,False,False,True,False
MX,2025-11-17 20:47:28.596053,30.32,29.5,35,1009,9.39,scattered clouds,29,25.6667,-100.3167,20,0,17,11,0,23.65,20.87,30.57,64.0,1013.0,25.177500000000002,3.9921871616112017,30.32,20.87,6.670000000000002,27.56,False,False,False,True,False
MX,2025-11-18 02:47:28.596622,23.27,23.38,66,1012,5.81,clear sky,5,25.6667,-100.3167,2,1,18,11,0,30.32,23.65,25.87,35.0,1009.0,24.5275,4.053051319684958,30.32,20.87,-7.050000000000001,22.76,False,False,False,True,False
MX,2025-11-18 08:47:28.627097,19.76,18.37,22,1013,0.55,scattered clouds,44,25.6667,-100.3167,8,1,18,11,0,23.27,30.32,20.87,66.0,1012.0,24.25,4.409285656430072,30.32,19.76,-3.509999999999998,21.43,False,False,False,True,False
MX,2025-11-18 14:47:28.607383,23.82,23.82,60,1015,5.36,scattered clouds,36,25.6667,-100.3167,14,1,18,11,0,19.76,23.27,23.65,22.0,1013.0,24.292499999999997,4.402388556227173,30.32,19.76,4.059999999999999,22.54,False,False,False,True,False
MX,2025-11-18 20:47:28.580352,27.56,29.11,63,1012,2.22,clear sky,4,25.6667,-100.3167,20,1,18,11,0,23.82,19.76,30.32,60.0,1015.0,23.6025,3.1929336040700838,27.56,19.76,3.7399999999999984,26.89,False,False,False,True,False
MX,2025-11-19 02:47:28.609500,22.76,22.76,64,1016,4.92,scattered clouds,41,25.6667,-100.3167,2,2,19,11,0,27.56,23.82,23.27,63.0,1012.0,23.475,3.220698681963275,27.56,19.76,-4.799999999999997,22.77,False,False,False,True,False
MX,2025-11-19 08:47:28.592594,21.43,19.86,9,1016,0.47,broken clouds,73,25.6667,-100.3167,8,2,19,11,0,22.76,27.56,19.76,64.0,1016.0,23.8925,2.633266349359032,27.56,21.43,-1.3300000000000018,21.99,False,False,False,True,False
MX,2025-11-19 14:47:28.629643,22.54,20.88,1,1018,1.34,overcast clouds,100,25.6667,-100.3167,14,2,19,11,0,21.43,22.76,23.82,9.0,1016.0,23.5725,2.7213155519588894,27.56,21.43,1.1099999999999994,21.43,False,False,False,True,False
MX,2025-11-19 20:47:28.601055,26.89,27.04,45,1013,2.44,scattered clouds,41,25.6667,-100.3167,20,2,19,11,0,22.54,21.43,27.56,1.0,1018.0,23.405,2.395140914434888,26.89,21.43,4.350000000000001,25.88,False,False,False,True,False
MX,2025-11-20 02:47:28.601118,22.77,22.72,62,1016,4.47,few clouds,12,25.6667,-100.3167,2,3,20,11,0,26.89,22.54,22.76,45.0,1013.0,23.4075,2.39424831627799,26.89,21.43,-4.120000000000001,22.36,False,False,False,True,False
MX,2025-11-20 08:47:28.658302,21.99,20.27,1,1015,0.49,broken clouds,57,25.6667,-100.3167,8,3,20,11,0,22.77,26.89,21.43,62.0,1016.0,23.5475,2.2522340760527815,26.89,21.99,-0.7800000000000011,20.31,False,False,False,True,False
MX,2025-11-20 14:47:28.641278,21.43,19.65,1,1015,1.31,overcast clouds,98,25.6667,-100.3167,14,3,20,11,0,21.99,22.77,22.54,1.0,1015.0,23.27,2.4751026914722805,26.89,21.43,-0.5599999999999987,23.27,False,False,False,True,False
MX,2025-11-20 20:47:28.661071,25.88,26.3,68,1011,2.09,scattered clouds,34,25.6667,-100.3167,20,3,20,11,0,21.43,21.99,26.89,1.0,1015.0,23.0175,1.985873023802544,25.88,21.43,4.449999999999999,30.58,False,False,False,True,False
MX,2025-11-21 02:47:28.613192,22.36,22.27,62,1013,2.68,clear sky,2,25.6667,-100.3167,2,4,21,11,0,25.88,21.43,22.77,68.0,1011.0,22.915,2.013297461049077,25.88,21.43,-3.5199999999999996,26.43,False,False,False,True,False
MX,2025-11-21 08:47:28.602549,20.31,19.6,46,1013,0.51,clear sky,4,25.6667,-100.3167,8,4,21,11,0,22.36,25.88,21.99,62.0,1013.0,22.494999999999997,2.4072736999906468,25.88,20.31,-2.0500000000000007,22.54,False,False,False,True,False
MX,2025-11-21 14:47:28.581260,23.27,23.25,61,1016,6.71,clear sky,0,25.6667,-100.3167,14,4,21,11,0,20.31,22.36,21.43,46.0,1013.0,22.955,2.309754676727955,25.88,20.31,2.960000000000001,22.53,False,False,False,True,False
MX,2025-11-21 20:47:28.616362,30.58,29.68,34,1010,11.62,clear sky,1,25.6667,-100.3167,20,4,21,11,0,23.27,20.31,25.88,61.0,1016.0,24.13,4.4746470996791095,30.58,20.31,7.309999999999999,24.2,False,False,False,True,False
MX,2025-11-22 02:47:28.619188,26.43,26.43,69,1016,1.89,few clouds,24,25.6667,-100.3167,2,5,22,11,1,30.58,23.27,22.36,34.0,1010.0,25.1475,4.400124051281586,30.58,20.31,-4.149999999999999,23.49,False,False,False,True,False
MX,2025-11-22 08:47:28.601847,22.54,22.34,57,1017,1.2,scattered clouds,34,25.6667,-100.3167,8,5,22,11,1,26.43,30.58,20.31,69.0,1016.0,25.705,3.6623171171632145,30.58,22.54,-3.8900000000000006,22.54,False,False,False,True,False
MX,2025-11-22 14:47:28.629900,22.53,22.51,64,1020,1.78,scattered clouds,50,25.6667,-100.3167,14,5,22,11,1,22.54,26.43,23.27,57.0,1017.0,25.52,3.8406683446157315,30.58,22.53,-0.00999999999999801,21.43,False,False,False,True,False
MX,2025-11-22 20:47:28.579356,24.2,24.29,62,1017,2.51,overcast clouds,100,25.6667,-100.3167,20,5,22,11,1,22.53,22.54,30.58,64.0,1020.0,23.925,1.8452551765722487,26.43,22.53,1.6699999999999982,25.87,False,False,False,True,False
MX,2025-11-23 02:47:28.621862,23.49,23.38,57,1020,4.47,overcast clouds,100,25.6667,-100.3167,2,6,23,11,1,24.2,22.53,26.43,62.0,1017.0,23.189999999999998,0.8099794236069675,24.2,22.53,-0.7100000000000009,23.15,False,False,False,True,False
MX,2025-11-23 08:47:28.575165,22.54,20.88,1,1018,0.82,overcast clouds,91,25.6667,-100.3167,8,6,23,11,1,23.49,24.2,22.54,57.0,1020.0,23.19,0.8099794236069675,24.2,22.53,-0.9499999999999993,20.87,False,False,False,True,False
MX,2025-11-23 14:47:28.585142,21.43,19.65,1,1019,1.2,overcast clouds,100,25.6667,-100.3167,14,6,23,11,1,22.54,23.49,22.53,1.0,1018.0,22.915,1.2010689683222506,24.2,21.43,-1.1099999999999994,22.53,False,False,False,True,False
MX,2025-11-23 20:47:28.615283,25.87,26.29,68,1014,1.82,overcast clouds,96,25.6667,-100.3167,20,6,23,11,1,21.43,22.54,24.2,1.0,1019.0,23.3325,1.8895568263484464,25.87,21.43,4.440000000000001,29.94,False,False,False,True,False
MX,2025-11-24 02:47:28.553743,23.15,23.19,64,1014,4.02,scattered clouds,30,25.6667,-100.3167,2,0,24,11,0,25.87,21.43,23.49,68.0,1014.0,23.247500000000002,1.8877566050738672,25.87,21.43,-2.7200000000000024,24.34,False,False,False,True,False
MX,2025-11-24 08:47:28.646858,20.87,19.04,1,1013,0.66,overcast clouds,94,25.6667,-100.3167,8,0,24,11,0,23.15,25.87,22.54,64.0,1014.0,22.83,2.2468941526768345,25.87,20.87,-2.2799999999999976,22.54,False,False,False,True,False
MX,2025-11-24 14:47:28.617108,22.53,21.99,44,1014,1.44,scattered clouds,35,25.6667,-100.3167,14,0,24,11,0,20.87,23.15,21.43,1.0,1013.0,23.105,2.0795111605054393,25.87,20.87,1.6600000000000001,24.38,False,False,False,True,False
MX,2025-11-24 20:47:28.574030,29.94,30.11,44,1010,7.15,clear sky,4,25.6667,-100.3167,20,0,24,11,0,22.53,20.87,25.87,44.0,1014.0,24.122500000000002,3.9959927844446046,29.94,20.87,7.41,27.0,False,False,False,True,False
MX,2025-11-25 02:47:28.619367,24.34,24.61,68,1015,9.83,broken clouds,63,25.6667,-100.3167,2,1,25,11,0,29.94,22.53,23.15,44.0,1010.0,24.419999999999998,3.9434080015472244,29.94,20.87,-5.600000000000001,23.62,False,False,False,True,False
MX,2025-11-25 08:47:28.618663,22.54,22.68,70,1014,1.01,clear sky,0,25.6667,-100.3167,8,1,25,11,0,24.34,29.94,20.87,68.0,1015.0,24.837500000000002,3.5064737747961763,29.94,22.53,-1.8000000000000007,20.87,False,False,False,True,False
MX,2025-11-25 14:47:28.603265,24.38,24.36,57,1017,4.92,clear sky,0,25.6667,-100.3167,14,1,25,11,0,22.54,24.34,22.53,70.0,1014.0,25.3,3.2101505676006346,29.94,22.54,1.8399999999999999,19.75,False,False,False,True,False
MX,2025-11-25 20:47:28.611424,27.0,28.23,62,1013,2.06,broken clouds,57,25.6667,-100.3167,20,1,25,11,0,24.38,22.54,29.94,57.0,1017.0,24.564999999999998,1.836182634344055,27.0,22.54,2.620000000000001,18.09,False,False,False,True,False
MX,2025-11-26 02:47:28.598219,23.62,23.76,66,1018,6.26,overcast clouds,92,25.6667,-100.3167,2,2,26,11,0,27.0,24.38,24.34,62.0,1013.0,24.385,1.8997806890972109,27.0,22.54,-3.379999999999999,14.76,False,False,False,True,False
MX,2025-11-26 08:47:28.576267,20.87,19.04,1,1020,0.37,broken clouds,54,25.6667,-100.3167,8,2,26,11,0,23.62,27.0,22.54,66.0,1018.0,23.9675,2.5220015199572483,27.0,20.87,-2.75,14.95,False,False,False,True,False
MX,2025-11-26 14:47:28.625770,19.75,17.81,1,1024,1.51,overcast clouds,88,25.6667,-100.3167,14,2,26,11,0,20.87,23.62,24.38,1.0,1020.0,22.810000000000002,3.2320994209130816,27.0,19.75,-1.120000000000001,14.2,False,False,False,True,False
MX,2025-11-26 20:47:28.596853,18.09,17.08,43,1023,1.89,overcast clouds,100,25.6667,-100.3167,20,2,26,11,0,19.75,20.87,27.0,1.0,1024.0,20.5825,2.3248422885578055,23.62,18.09,-1.6600000000000001,15.32,False,False,False,True,False
MX,2025-11-27 02:47:28.593325,14.76,12.32,1,1026,1.84,overcast clouds,100,25.6667,-100.3167,2,3,27,11,0,18.09,19.75,23.62,43.0,1023.0,18.3675,2.662384582787902,20.87,14.76,-3.33,15.31,False,False,False,True,False
MX,2025-11-27 08:47:28.657812,14.95,14.77,87,1025,1.4,overcast clouds,100,25.6667,-100.3167,8,3,27,11,0,14.76,18.09,20.87,1.0,1026.0,16.8875,2.4440454851195774,19.75,14.76,0.1899999999999995,16.56,False,False,False,True,False
MX,2025-11-27 14:47:28.615653,14.2,11.7,1,1028,1.79,overcast clouds,94,25.6667,-100.3167,14,3,27,11,0,14.95,14.76,19.75,87.0,1025.0,15.5,1.755771435390553,18.09,14.2,-0.75,16.37,False,False,False,True,False
MX,2025-11-27 20:47:28.664532,15.32,12.93,1,1025,2.28,overcast clouds,100,25.6667,-100.3167,20,3,27,11,0,14.2,14.95,18.09,1.0,1028.0,14.8075,0.46700285509485123,15.32,14.2,1.120000000000001,16.98,False,False,False,True,False
MX,2025-11-28 02:47:28.575225,15.31,12.92,1,1026,2.93,overcast clouds,99,25.6667,-100.3167,2,4,28,11,0,15.32,14.2,14.76,1.0,1025.0,14.945,0.5256424640381279,15.32,14.2,-0.009999999999999787,16.98,False,False,False,True,False
MX,2025-11-28 08:47:28.606756,16.56,16.7,93,1024,2.25,overcast clouds,93,25.6667,-100.3167,8,4,28,11,0,15.31,15.32,14.95,1.0,1026.0,15.3475,0.9642051994605381,16.56,14.2,1.2499999999999982,15.87,False,False,False,True,False
MX,2025-11-28 14:47:28.561344,16.37,16.52,94,1024,1.52,overcast clouds,98,25.6667,-100.3167,14,4,28,11,0,16.56,15.31,14.2,93.0,1024.0,15.89,0.6684808648471022,16.56,15.31,-0.18999999999999773,17.37,False,False,False,True,False
MX,2025-11-28 20:47:28.612675,16.98,15.07,13,1019,1.48,overcast clouds,100,25.6667,-100.3167,20,4,28,11,0,16.37,16.56,15.32,94.0,1024.0,16.305,0.7106100665391153,16.98,15.31,0.6099999999999994,25.92,False,False,False,True,False
MX,2025-11-29 02:47:28.639057,16.98,15.33,23,1018,1.75,broken clouds,73,25.6667,-100.3167,2,5,29,11,1,16.98,16.37,15.31,13.0,1019.0,16.7225,0.3072865112562807,16.98,16.37,0.0,19.76,False,False,False,True,False
MX,2025-11-29 08:47:28.594372,15.87,14.24,28,1015,1.47,overcast clouds,100,25.6667,-100.3167,8,5,29,11,1,16.98,16.98,16.56,23.0,1018.0,16.55,0.5368426212588362,16.98,15.87,-1.1100000000000012,19.2,False,False,False,True,False
MX,2025-11-29 14:47:28.617999,17.37,17.02,71,1016,0.87,overcast clouds,97,25.6667,-100.3167,14,5,29,11,1,15.87,16.98,16.37,28.0,1015.0,16.799999999999997,0.6466838485690328,17.37,15.87,1.5000000000000018,19.75,False,False,False,True,False
MX,2025-11-29 20:47:28.568369,25.92,25.87,50,1012,2.6,broken clouds,53,25.6667,-100.3167,20,5,29,11,1,17.37,15.87,16.98,71.0,1016.0,19.035,4.6337781561054525,25.92,15.87,8.55,14.76,False,False,False,True,False
MX,2025-11-30 02:47:28.661015,19.76,19.88,80,1016,1.83,overcast clouds,85,25.6667,-100.3167,2,6,30,11,1,25.92,17.37,16.98,50.0,1012.0,19.73,4.4266691767061195,25.92,15.87,-6.16,10.32,False,False,False,True,False
MX,2025-11-30 08:47:28.603005,19.2,19.11,74,1016,0.56,broken clouds,84,25.6667,-100.3167,8,6,30,11,1,19.76,25.92,15.87,80.0,1016.0,20.5625,3.7146231302784978,25.92,17.37,-0.5600000000000023,8.95,False,False,False,True,False
MX,2025-11-30 14:47:28.610028,19.75,19.9,81,1020,1.45,overcast clouds,100,25.6667,-100.3167,14,6,30,11,1,19.2,19.76,17.37,74.0,1016.0,21.1575,3.1857639062973093,25.92,19.2,0.5500000000000007,9.37,False,False,False,True,False
MX,2025-11-30 20:47:28.604745,14.76,14.41,81,1019,2.67,overcast clouds,97,25.6667,-100.3167,20,6,30,11,1,19.75,19.2,25.92,81.0,1020.0,18.3675,2.4191923583433224,19.76,14.76,-4.99,14.37,False,False,False,True,False
MX,2025-12-01 02:47:28.573042,10.32,8.71,50,1023,1.75,overcast clouds,100,25.6667,-100.3167,2,0,1,12,0,14.76,19.75,19.76,81.0,1019.0,16.0075,4.400843669116196,19.75,10.32,-4.4399999999999995,13.64,False,False,False,True,False
MX,2025-12-01 08:47:28.682291,8.95,8.95,79,1020,1.14,overcast clouds,100,25.6667,-100.3167,8,0,1,12,0,10.32,14.76,19.2,50.0,1023.0,13.445,4.880331272908991,19.75,8.95,-1.370000000000001,11.43,False,False,False,True,False
MX,2025-12-01 14:47:28.570193,9.37,8.78,78,1019,1.65,overcast clouds,90,25.6667,-100.3167,14,0,1,12,0,8.95,10.32,19.75,79.0,1020.0,10.85,2.668919881400254,14.76,8.95,0.41999999999999993,10.86,False,False,False,True,False
MX,2025-12-01 20:47:28.574366,14.37,13.64,68,1014,1.51,overcast clouds,95,25.6667,-100.3167,20,0,1,12,0,9.37,8.95,14.76,78.0,1019.0,10.7525,2.478821964831994,14.37,8.95,5.0,10.86,False,False,False,True,False
MX,2025-11-06 08:47:28.553398,6.34,6.34,70,1023,0.78,clear sky,2,19.2883,-99.6672,8,3,6,11,0,11.39,19.88,19.39,76.0,1024.0,14.25,6.553986064475066,19.88,6.34,-5.050000000000001,5.05,False,False,False,False,True
MX,2025-11-06 14:47:28.582949,7.39,7.39,71,1022,0.0,clear sky,0,19.2883,-99.6672,14,3,6,11,0,6.34,11.39,19.39,70.0,1023.0,11.25,6.150994499536916,19.88,6.34,1.0499999999999998,9.39,False,False,False,False,True
MX,2025-11-06 20:47:28.566501,19.39,18.12,28,1014,1.54,clear sky,0,19.2883,-99.6672,20,3,6,11,0,7.39,6.34,19.88,71.0,1022.0,11.127500000000001,5.922467813335929,19.39,6.34,12.0,20.39,False,False,False,False,True
MX,2025-11-07 02:47:28.578127,13.39,12.19,54,1021,0.0,broken clouds,75,19.2883,-99.6672,2,4,7,11,0,19.39,7.39,11.39,28.0,1014.0,11.627500000000001,6.035364529173036,19.39,6.34,-6.0,12.39,False,False,False,False,True
MX,2025-11-07 08:47:28.595850,5.05,5.05,87,1020,0.77,clear sky,4,19.2883,-99.6672,8,4,7,11,0,13.39,19.39,6.34,54.0,1021.0,11.305,6.433420552085808,19.39,5.05,-8.34,6.39,False,False,False,False,True
MX,2025-11-07 14:47:28.604093,9.39,9.39,71,1020,0.0,clear sky,0,19.2883,-99.6672,14,4,7,11,0,5.05,13.39,7.39,87.0,1020.0,11.805000000000001,6.096630216767297,19.39,5.05,4.340000000000001,5.39,False,False,False,False,True
MX,2025-11-07 20:47:28.597468,20.39,19.16,26,1011,4.12,clear sky,0,19.2883,-99.6672,20,4,7,11,0,9.39,5.05,19.39,71.0,1020.0,12.055,6.51732818466791,20.39,5.05,11.0,20.39,False,False,False,False,True
MX,2025-11-08 02:47:28.585424,12.39,11.83,82,1019,1.54,scattered clouds,40,19.2883,-99.6672,2,5,8,11,1,20.39,9.39,13.39,26.0,1011.0,11.805,6.468041949977344,20.39,5.05,-8.0,12.39,False,False,False,False,True
MX,2025-11-08 08:47:28.586218,6.39,6.39,70,1018,0.0,clear sky,0,19.2883,-99.6672,8,5,8,11,1,12.39,20.39,5.05,82.0,1019.0,12.14,6.020797289396153,20.39,6.39,-6.000000000000001,4.39,False,False,False,False,True
MX,2025-11-08 14:47:28.598705,5.39,5.39,93,1018,0.0,mist,100,19.2883,-99.6672,14,5,8,11,1,6.39,12.39,9.39,70.0,1018.0,11.14,6.898067362191631,20.39,5.39,-1.0,5.39,False,False,False,False,True
MX,2025-11-08 20:47:28.600730,20.39,19.09,23,1011,4.12,broken clouds,75,19.2883,-99.6672,20,5,8,11,1,5.39,6.39,20.39,93.0,1018.0,11.14,6.898067362191631,20.39,5.39,15.0,19.39,False,False,False,False,True
MX,2025-11-09 02:47:28.588414,12.39,11.67,76,1019,3.6,broken clouds,75,19.2883,-99.6672,2,6,9,11,1,20.39,5.39,12.39,23.0,1011.0,11.14,6.898067362191631,20.39,5.39,-8.0,12.39,False,False,False,False,True
